name,email,firstName,lastName,middleName,targetValue,status,registeredTime,deregisteredTime,lastContactTime,lastInternalIpAddress,lastExternalIpAddress,deviceType,deviceGroupName,windowsPlatform,osVersion,sensorVersion,avEngine
"SENTINEL\ANTELOPERIDGE13",SENTINEL\antelope ridge l2,"","","",MEDIUM,REGISTERED,2017-01-12-172632,"",2017-08-22-171546,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"LeechSurf4",user,"","","",MEDIUM,REGISTERED,2017-07-21-162202,"",2017-08-22-171534,192.168.1.4,47.202.180.236,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\ConnBrk2",SENTINEL\nimdals,"","","",MEDIUM,REGISTERED,2017-01-18-155322,"",2017-08-22-171531,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\SYCAMORE3",SENTINEL\sycamore a,"","","",MEDIUM,REGISTERED,2017-01-13-161633,"",2017-08-22-171526,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BELLEHARBOUR3",SENTINEL\belle harbour a,"","","",MEDIUM,REGISTERED,2017-01-12-173111,"",2017-08-22-171429,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BES3",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2017-01-19-205525,"",2017-08-22-171426,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_2",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-05-16-183742,"",2017-08-22-171417,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOXVALLEY1",SENTINEL\covey m,"","","",MEDIUM,REGISTERED,2017-01-12-174207,"",2017-08-22-171408,10.12.9.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_ACT1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-01-12-174157,"",2017-08-22-171402,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-05-16-160841,"",2017-08-22-171357,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACEA",SENTINEL\cityplacea,"","","",MEDIUM,REGISTERED,2017-01-12-174659,"",2017-08-22-171310,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GREENHOUSE3",SENTINEL\greenhouse a,"","","",MEDIUM,REGISTERED,2017-01-12-174232,"",2017-08-22-171303,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GALARZAVM (S-1-5-21-753412686-597961653-1159422225-17906)",Unassigned,"","","",MEDIUM,REGISTERED,2017-05-23-190507,"",2017-08-22-171302,172.18.4.8,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,2.0.3.4,4.3.0.203-ave.8.3.48.2:avpack.8.4.2.70:vdf.8.14.24.62
"SENTINEL\ARROWHEAD1",SENTINEL\arrowhead m,"","","",MEDIUM,REGISTERED,2017-01-12-173057,"",2017-08-22-171246,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FAIRWAYS13",SENTINEL\fairwaysl,"","","",MEDIUM,REGISTERED,2017-08-22-141257,"",2017-08-22-171238,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FAIRWAYS3",SENTINEL\fairwaysa,"","","",MEDIUM,REGISTERED,2017-01-12-174208,"",2017-08-22-171232,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FAIRWAYS1",SENTINEL\fairwaysm,"","","",MEDIUM,REGISTERED,2017-01-12-174216,"",2017-08-22-171226,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESTON3",SENTINEL\westonpoint m,"","","",MEDIUM,REGISTERED,2017-01-12-175652,"",2017-08-22-171214,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVANT13",SENTINEL\avantl,"","","",MEDIUM,REGISTERED,2017-01-12-173005,"",2017-08-22-171209,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALLEYBROOK3",SENTINEL\valleybrook a,"","","",MEDIUM,REGISTERED,2017-01-12-175603,"",2017-08-22-171200,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"PIKECREEK4",SENTINEL\Pikecreek A,"","","",MEDIUM,REGISTERED,2017-01-12-175229,"",2017-08-22-171123,127.0.0.1,50.78.55.242,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BONTERRA4",SENTINEL\bonterra a,"","","",MEDIUM,REGISTERED,2017-01-12-173009,"",2017-08-22-171123,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OSBORNEC",SENTINEL\osbornec,"","","",MEDIUM,REGISTERED,2017-01-12-175151,"",2017-08-22-171113,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_MGR1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-01-12-175026,"",2017-08-22-171054,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SCOTT1",SENTINEL\scott,"","","",MEDIUM,REGISTERED,2017-01-12-175520,"",2017-08-22-171027,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER14",SENTINEL\town center l2,"","","",MEDIUM,REGISTERED,2017-01-12-175659,"",2017-08-22-171012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAMPGREEN1",SENTINEL\Hampshire M,"","","",MEDIUM,REGISTERED,2017-01-12-175830,"",2017-08-22-170953,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COURTNEY2",SENTINEL\courtneystationa,"","","",MEDIUM,REGISTERED,2017-01-12-173824,"",2017-08-22-170901,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM3",SENTINEL\oakwell a,"","","",MEDIUM,REGISTERED,2017-01-12-175245,"",2017-08-22-170842,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ExchTools",SENTINEL\nimdaab,"","","",MEDIUM,REGISTERED,2016-10-31-151228,"",2017-08-22-170747,"",173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\DCCOM1",SENTINEL\herington,"","","",MEDIUM,REGISTERED,2017-01-12-174213,"",2017-08-22-170746,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTMEMPHIS1",SENTINEL\Jones,"","","",MEDIUM,REGISTERED,2017-08-22-141358,"",2017-08-22-170746,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTHOUSTON5",SENTINEL\britton,"","","",MEDIUM,REGISTERED,2017-01-12-174244,"",2017-08-22-170656,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK16",SENTINEL\CheswyckMUC,"","","",MEDIUM,REGISTERED,2017-01-12-173859,"",2017-08-22-170655,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\23HUNDRED3",SENTINEL\23HUNDRED A,"","","",MEDIUM,REGISTERED,2017-01-12-172512,"",2017-08-22-170631,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VINEYARDS1",SENTINEL\the vineyards m,"","","",MEDIUM,REGISTERED,2017-01-12-175656,"",2017-08-22-170614,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GRANDCENT3",SENTINEL\grand centennial a,"","","",MEDIUM,REGISTERED,2017-01-12-174231,"",2017-08-22-170558,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FAIRWAYS14",SENTINEL\fairwaysl,"","","",MEDIUM,REGISTERED,2017-08-22-141304,"",2017-08-22-170552,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BELLEHARBOUR1",SENTINEL\belle harbour m,"","","",MEDIUM,REGISTERED,2017-01-12-173929,"",2017-08-22-170534,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIRBY1",SENTINEL\thekirby,"","","",MEDIUM,REGISTERED,2017-01-12-175402,"",2017-08-22-170528,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORNERSTONE15",SENTINEL\cornerstone l3,"","","",MEDIUM,REGISTERED,2017-01-12-173925,"",2017-08-22-170455,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACE1",SENTINEL\cityplace,"","","",MEDIUM,REGISTERED,2017-01-12-173835,"",2017-08-22-170435,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE3",SENTINEL\preserveblueravine a,"","","",MEDIUM,REGISTERED,2017-01-13-170652,"",2017-08-22-170429,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK2",SENTINEL\cheswyck a,"","","",MEDIUM,REGISTERED,2017-01-12-173900,"",2017-08-22-170337,10.25.240.2,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GLENBROOK13",SENTINEL\glenbrookl,"","","",MEDIUM,REGISTERED,2017-01-12-174207,"",2017-08-22-170301,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVANT14",SENTINEL\avantl2,"","","",MEDIUM,REGISTERED,2017-01-12-173000,"",2017-08-22-170257,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE1",SENTINEL\Tuscany Ridge m,"","","",MEDIUM,REGISTERED,2017-01-12-175733,"",2017-08-22-170211,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"colomaimac.sentinelcorp.com",admins-imac.sentinelcorp.com,"","","",MEDIUM,REGISTERED,2017-05-17-143924,"",2017-08-22-170101,172.17.8.27,173.251.20.37,MAC,"New_Sensors","",MAC OS X 10.12.5,1.2.2.11,""
"SENTINEL\ad1",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2016-11-04-155603,"",2017-08-22-170058,172.16.0.15,173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER3",SENTINEL\town center a,"","","",MEDIUM,REGISTERED,2017-01-12-180522,"",2017-08-22-170058,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER13",SENTINEL\yurcich,"","","",MEDIUM,REGISTERED,2017-01-12-175654,"",2017-08-22-170034,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE50",SENTINEL\preserveblueravines,"","","",MEDIUM,REGISTERED,2017-04-19-175906,"",2017-08-22-170012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK15",SENTINEL\jackson park l,"","","",MEDIUM,REGISTERED,2017-01-12-175050,"",2017-08-22-170012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAVEN50",SENTINEL\Havens,"","","",MEDIUM,REGISTERED,2017-01-12-175759,"",2017-08-22-165957,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CARRINGTON2",SENTINEL\carringtona,"","","",MEDIUM,REGISTERED,2017-01-12-173842,"",2017-08-22-165946,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GRANDVIEW14",SENTINEL\grandviewl2,"","","",MEDIUM,REGISTERED,2017-01-12-174206,"",2017-08-22-165944,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"estrellaimac.sentinelcorp.com",admins-imac-2.sentinelcorp.com,"","","",MEDIUM,REGISTERED,2017-05-18-143519,"",2017-08-22-165921,172.17.8.31,173.251.20.37,MAC,"New_Sensors","",MAC OS X 10.12.4,1.2.2.11,""
"SENTINEL\CORDILLERA50",SENTINEL\cordilleras,"","","",MEDIUM,REGISTERED,2017-08-22-141228,"",2017-08-22-165900,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CARRINGTON13",SENTINEL\Carringtonl,"","","",MEDIUM,REGISTERED,2017-01-12-174701,"",2017-08-22-165829,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LINKPLUMCREEK13",SENTINEL\Plum Creek l,"","","",MEDIUM,REGISTERED,2017-01-12-175744,"",2017-08-22-165813,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"chabliimac.sentinelcorp.com",chabliimac.sentinelcorp.com,"","","",MEDIUM,REGISTERED,2017-05-16-164504,"",2017-08-22-165638,172.17.8.26,173.251.20.37,MAC,"New_Sensors","",MAC OS X 10.12.5,1.2.2.11,""
"SENTINEL\ARBORDUBLIN13",SENTINEL\arbors l,"","","",MEDIUM,REGISTERED,2017-01-12-173020,"",2017-08-22-165612,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_CO_1",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-01-12-175029,"",2017-08-22-165348,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK15",SENTINEL\CHESWYCK L4,"","","",MEDIUM,REGISTERED,2017-01-12-173900,"",2017-08-22-165036,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKS3",SENTINEL\oaks,"","","",MEDIUM,REGISTERED,2017-01-13-161559,"",2017-08-22-165016,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SQL2",SENTINEL\bona,"","","",MEDIUM,REGISTERED,2016-11-04-163927,"",2017-08-22-164831,"",173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\RIVERPLACECOMM7",SENTINEL\bernardy,"","","",MEDIUM,REGISTERED,2017-01-12-175643,"",2017-08-22-164806,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GOTHAMPROP_BKR5",SENTINEL\gotham,"","","",MEDIUM,REGISTERED,2017-05-16-135822,"",2017-08-22-164800,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM1",SENTINEL\oakwell m,"","","",MEDIUM,REGISTERED,2017-01-12-175244,"",2017-08-22-164456,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\callexpressb",callxpr1,"","","",MEDIUM,REGISTERED,2017-01-18-155915,"",2017-08-22-164402,"",173.251.20.37,WINDOWS,"default","",Server 2003 x86 SP: 2,1.0.6.161,""
"SENTINEL\FREYDBERG",SENTINEL\freydberg,"","","",MEDIUM,REGISTERED,2017-03-02-140756,"",2017-08-22-163522,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ConnBrk1",SENTINEL\nimdals,"","","",MEDIUM,REGISTERED,2017-01-18-155126,"",2017-08-22-163429,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK13",SENTINEL\CHESWYCK L,"","","",MEDIUM,REGISTERED,2017-01-12-173900,"",2017-08-22-163356,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\olds",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2016-12-07-153737,"",2017-08-22-163015,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\tapitnova",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2017-01-18-211036,"",2017-08-22-162948,"",173.251.20.37,WINDOWS,"default","",Server 2008 x86 SP: 2,1.0.6.161,""
"SENTINEL\KELLY1",SENTINEL\kelly,"","","",MEDIUM,REGISTERED,2016-12-14-205955,"",2017-08-22-162355,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DEERWOOD14",SENTINEL\colonydeerwoodl2,"","","",MEDIUM,REGISTERED,2017-08-22-141441,"",2017-08-22-162058,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WILLOWSPRINGS1",SENTINEL\willow springs m,"","","",MEDIUM,REGISTERED,2017-01-12-175728,"",2017-08-22-161805,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS15",SENTINEL\arborhillsl3,"","","",MEDIUM,REGISTERED,2017-08-22-141412,"",2017-08-22-161506,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIRBY50",SENTINEL\thekirbys,"","","",MEDIUM,REGISTERED,2017-01-12-175358,"",2017-08-22-161406,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\23HUNDRED14",SENTINEL\23hundred l2,"","","",MEDIUM,REGISTERED,2017-01-12-163958,"",2017-08-22-160628,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ADDISONPARK2",SENTINEL\addison park m,"","","",MEDIUM,REGISTERED,2017-01-12-173442,"",2017-08-22-160559,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\printsrv2",hall,"","","",MEDIUM,REGISTERED,2017-01-18-204521,"",2017-08-22-160245,"",173.251.20.37,WINDOWS,"default","",Server 2003 x86 SP: 2,1.0.6.161,""
"SENTINEL\APTEMP2",JENKINS\Administrator,"","","",MEDIUM,REGISTERED,2017-02-01-165727,"",2017-08-22-155401,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK3",SENTINEL\island park a,"","","",MEDIUM,REGISTERED,2017-01-12-174955,"",2017-08-22-153332,10.24.224.3,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK14",SENTINEL\islandparkl,"","","",MEDIUM,REGISTERED,2017-08-22-141359,"",2017-08-22-153310,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARKDELMAR50",SENTINEL\parkdelmars,"","","",MEDIUM,REGISTERED,2017-08-22-141414,"",2017-08-22-153049,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\NONAPARK50",SENTINEL\nonaparks,"","","",MEDIUM,REGISTERED,2017-08-22-141326,"",2017-08-22-152157,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GREENHOUSE50",SENTINEL\Greenhouses,"","","",MEDIUM,REGISTERED,2017-08-22-141355,"",2017-08-22-152022,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\NG",SENTINEL\ng,"","","",MEDIUM,REGISTERED,2017-01-12-175159,"",2017-08-22-151942,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTARIZONA2",SENTINEL\davis-march,"","","",MEDIUM,REGISTERED,2017-01-12-174352,"",2017-08-22-151725,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KRAPUKAITIS",SENTINEL\krapukaitis,"","","",MEDIUM,REGISTERED,2017-04-14-134831,"",2017-08-22-151202,172.20.8.104,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\23HUNDRED50",SENTINEL\23hundreds,"","","",MEDIUM,REGISTERED,2017-08-22-141317,"",2017-08-22-150303,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DYNPOOL9 (S-1-5-21-753412686-597961653-1159422225-22698)","","","","",MEDIUM,REGISTERED,2017-01-25-185615,"",2017-08-22-144819,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\DURHAM",SENTINEL\durham,"","","",MEDIUM,REGISTERED,2017-01-12-174103,"",2017-08-22-133114,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HORENSTEIN",SENTINEL\horenstein,"","","",MEDIUM,REGISTERED,2017-06-21-164655,"",2017-08-22-124649,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MONTERRA3",SENTINEL\monterraa,"","","",MEDIUM,REGISTERED,2017-01-12-175423,"",2017-08-22-123932,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE2",SENTINEL\tuscany ridge a,"","","",MEDIUM,REGISTERED,2017-01-12-175728,"",2017-08-22-121606,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STEINN",SENTINEL\steinn,"","","",MEDIUM,REGISTERED,2017-01-19-191852,"",2017-08-22-095343,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BDS1",SENTINEL\nimdals,"","","",MEDIUM,REGISTERED,2017-01-19-210414,"",2017-08-22-093536,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\MAPPOINT_PC1",SENTINEL\mappoint,"","","",MEDIUM,REGISTERED,2017-01-12-180003,"",2017-08-22-075905,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"Granahan_T460",GRANAHAN_T460\user,"","","",MEDIUM,REGISTERED,2016-11-02-183743,"",2017-08-22-010615,192.168.0.83,107.77.205.20,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"MaleszewskiSurf4",user,"","","",MEDIUM,REGISTERED,2017-07-24-200819,"",2017-08-22-004133,192.168.1.27,108.5.107.205,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"FRANGOS-SURF4",user,"","","",MEDIUM,REGISTERED,2017-07-31-190239,"",2017-08-21-233019,192.168.0.17,24.193.160.176,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\HRITSKO",SENTINEL\williamsh,"","","",MEDIUM,REGISTERED,2017-01-12-180352,"",2017-08-21-202831,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"JOANEN-SURF4",user,"","","",MEDIUM,REGISTERED,2017-07-12-210138,"",2017-08-21-130348,192.168.4.198,50.74.185.3,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"Granahan_3040",GRANAHAN_3040\Administrator,"","","",MEDIUM,REGISTERED,2016-11-03-144630,"",2017-08-20-155236,10.0.0.92,174.61.229.168,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STEINJ",SENTINEL\stein,"","","",MEDIUM,REGISTERED,2016-12-22-193655,"",2017-08-19-151709,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ORTAC",SENTINEL\ortac,"","","",MEDIUM,REGISTERED,2017-05-09-141928,"",2017-08-19-150211,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WITTHUHN",SENTINEL\witthuhn,"","","",MEDIUM,REGISTERED,2017-01-13-175503,"",2017-08-19-145225,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ESTRADA",SENTINEL\payrolltemp,"","","",MEDIUM,REGISTERED,2017-01-12-175142,"",2017-08-19-145209,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SHARMA",SENTINEL\sharma,"","","",MEDIUM,REGISTERED,2017-01-12-175527,"",2017-08-18-221508,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARRY",SENTINEL\barry,"","","",MEDIUM,REGISTERED,2016-12-05-200218,"",2017-08-18-193415,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\IT-CONF-DESK-PC",IT-CONF-DESK-PC\Administrator,"","","",MEDIUM,REGISTERED,2017-07-05-164506,"",2017-08-18-183902,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TIETJEN",SENTINEL\tietjen,"","","",MEDIUM,REGISTERED,2017-04-18-164037,"",2017-08-18-181325,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SIMON",SENTINEL\simon,"","","",MEDIUM,REGISTERED,2017-06-06-152443,"",2017-08-18-180338,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"CorominaSurf4",Administrator,"","","",MEDIUM,REGISTERED,2017-07-26-124354,"",2017-08-18-174627,10.0.0.49,73.197.223.109,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\BARREDO",SENTINEL\barredo,"","","",MEDIUM,REGISTERED,2016-11-16-172105,"",2017-08-18-174341,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
