name,email,firstName,lastName,middleName,targetValue,status,registeredTime,deregisteredTime,lastContactTime,lastInternalIpAddress,lastExternalIpAddress,deviceType,deviceGroupName,windowsPlatform,osVersion,sensorVersion,avEngine
"SENTINEL\GRANDVIEW14",SENTINEL\grandviewl2,"","","",MEDIUM,REGISTERED,2017-01-12-174206,"",2017-08-22-144205,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VINEYARDS3",SENTINEL\the vineyards a,"","","",MEDIUM,REGISTERED,2017-01-12-175710,"",2017-08-22-144149,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\23HUNDRED14",SENTINEL\23hundred l2,"","","",MEDIUM,REGISTERED,2017-01-12-163958,"",2017-08-22-144142,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HARRISON",SENTINEL\harrison,"","","",MEDIUM,REGISTERED,2017-04-26-190707,"",2017-08-22-144127,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALENCIA13",SENTINEL\hillsofvalencial,"","","",MEDIUM,REGISTERED,2017-01-12-175734,"",2017-08-22-144035,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARD50",SENTINEL\windwardplaces,"","","",MEDIUM,REGISTERED,2017-08-22-141351,"",2017-08-22-144031,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GAEDIG1",SENTINEL\gaedig,"","","",MEDIUM,REGISTERED,2017-04-04-190032,"",2017-08-22-144029,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN13",SENTINEL\arbors l,"","","",MEDIUM,REGISTERED,2017-01-12-173020,"",2017-08-22-143928,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACEA",SENTINEL\cityplacea,"","","",MEDIUM,REGISTERED,2017-01-12-174659,"",2017-08-22-143906,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MTNSHADOW3",SENTINEL\mtn shadows ca a,"","","",MEDIUM,REGISTERED,2017-01-12-175410,"",2017-08-22-143853,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JOANEN",JOANEN\Administrator,"","","",MEDIUM,REGISTERED,2017-02-24-135525,"",2017-08-22-143848,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COPPERFIELD14",SENTINEL\copperfield l2,"","","",MEDIUM,REGISTERED,2017-01-12-173857,"",2017-08-22-143839,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SQL2",SENTINEL\bona,"","","",MEDIUM,REGISTERED,2016-11-04-163927,"",2017-08-22-143754,"",173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\KATZ",SENTINEL\pardo,"","","",MEDIUM,REGISTERED,2016-11-15-154750,"",2017-08-22-143747,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LANTERNWOODS1",SENTINEL\lantern woods m,"","","",MEDIUM,REGISTERED,2017-01-12-175402,"",2017-08-22-143726,10.27.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE3",SENTINEL\anteloperidge a,"","","",MEDIUM,REGISTERED,2017-01-12-172634,"",2017-08-22-143722,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALLEYBROOK3",SENTINEL\valleybrook a,"","","",MEDIUM,REGISTERED,2017-01-12-175603,"",2017-08-22-143709,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SYCAMORE4",SENTINEL\sycamore m,"","","",MEDIUM,REGISTERED,2017-01-12-175708,"",2017-08-22-143655,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROSSINGS14",SENTINEL\Crossingsl,"","","",MEDIUM,REGISTERED,2017-01-12-173821,"",2017-08-22-143651,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS1",SENTINEL\arbor hills m,"","","",MEDIUM,REGISTERED,2017-01-13-151737,"",2017-08-22-143651,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\THECOMMONS50",SENTINEL\thecommonss,"","","",MEDIUM,REGISTERED,2017-08-22-141418,"",2017-08-22-143643,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE13",SENTINEL\antelope ridge l2,"","","",MEDIUM,REGISTERED,2017-01-12-172632,"",2017-08-22-143636,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OSBORNECO",SENTINEL\osborne,"","","",MEDIUM,REGISTERED,2017-02-13-171413,"",2017-08-22-143631,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KELLY1",SENTINEL\kelly,"","","",MEDIUM,REGISTERED,2016-12-14-205955,"",2017-08-22-143622,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESCOTT50",SENTINEL\reserves,"","","",MEDIUM,REGISTERED,2017-08-22-141432,"",2017-08-22-143549,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BALOGA",SENTINEL\baloga,"","","",MEDIUM,REGISTERED,2017-02-08-175415,"",2017-08-22-143525,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DELISA",SENTINEL\delisa,"","","",MEDIUM,REGISTERED,2017-03-02-175324,"",2017-08-22-143511,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MALONE",SENTINEL\malone,"","","",MEDIUM,REGISTERED,2017-01-12-175151,"",2017-08-22-143506,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK14",SENTINEL\jackson park l2,"","","",MEDIUM,REGISTERED,2017-01-12-175049,"",2017-08-22-143342,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM3",SENTINEL\oakwell a,"","","",MEDIUM,REGISTERED,2017-01-12-175245,"",2017-08-22-143315,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ACADIA13",SENTINEL\acadial,"","","",MEDIUM,REGISTERED,2017-01-12-172606,"",2017-08-22-143245,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"PIKECREEK3",SENTINEL\Pikecreek M,"","","",MEDIUM,REGISTERED,2017-01-12-175230,"",2017-08-22-143214,127.0.0.1,50.78.55.242,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GLENBROOK50",SENTINEL\glenbrooks,"","","",MEDIUM,REGISTERED,2017-01-12-174203,"",2017-08-22-143211,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ISLANDPARK1",SENTINEL\island park m,"","","",MEDIUM,REGISTERED,2017-01-12-174956,"",2017-08-22-143104,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AVANT14",SENTINEL\avantl2,"","","",MEDIUM,REGISTERED,2017-01-12-173000,"",2017-08-22-143059,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KHASIN",SENTINEL\luna,"","","",MEDIUM,REGISTERED,2017-01-12-174828,"",2017-08-22-143043,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE1",SENTINEL\Tuscany Ridge m,"","","",MEDIUM,REGISTERED,2017-01-12-175733,"",2017-08-22-143025,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\Cassidy",SENTINEL\cassidy,"","","",MEDIUM,REGISTERED,2017-01-12-173725,"",2017-08-22-142951,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MTNSHADOW13",SENTINEL\mtn shadows ca l,"","","",MEDIUM,REGISTERED,2017-01-12-175410,"",2017-08-22-142928,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS3",SENTINEL\arbor hills a,"","","",MEDIUM,REGISTERED,2017-01-13-150939,"",2017-08-22-142913,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ENCLAVEMEN3",SENTINEL\enclaveatmenifee a,"","","",MEDIUM,REGISTERED,2017-01-12-174251,"",2017-08-22-142823,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SCOTT1",SENTINEL\scott,"","","",MEDIUM,REGISTERED,2017-01-12-175520,"",2017-08-22-142616,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GLENBROOK1",SENTINEL\glenbrook,"","","",MEDIUM,REGISTERED,2017-01-12-174207,"",2017-08-22-142404,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\910PENN2",SENTINEL\910penna,"","","",MEDIUM,REGISTERED,2017-01-12-172620,"",2017-08-22-142339,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK3",SENTINEL\jackson park a,"","","",MEDIUM,REGISTERED,2017-01-12-175051,"",2017-08-22-142021,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTARIZONA2",SENTINEL\davis-march,"","","",MEDIUM,REGISTERED,2017-01-12-174352,"",2017-08-22-141851,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\fms2",smolds,"","","",MEDIUM,REGISTERED,2017-01-18-161312,"",2017-08-22-141704,172.16.0.25,173.251.20.37,WINDOWS,"default","",Server 2003 x86 SP: 2,1.0.6.161,""
"SENTINEL\olds",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2016-12-07-153737,"",2017-08-22-141701,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OSBORNEC",SENTINEL\osbornec,"","","",MEDIUM,REGISTERED,2017-01-12-175151,"",2017-08-22-141701,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANDOVERPLACE3",SENTINEL\Andover Place M,"","","",MEDIUM,REGISTERED,2017-01-12-172621,"",2017-08-22-141646,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN14",SENTINEL\arbors l2,"","","",MEDIUM,REGISTERED,2017-01-12-173021,"",2017-08-22-141644,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RECEPTIONIST",SENTINEL\receptionist,"","","",MEDIUM,REGISTERED,2017-05-02-181007,"",2017-08-22-141553,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ZDROK",SENTINEL\zdrok,"","","",MEDIUM,REGISTERED,2017-05-15-164737,"",2017-08-22-141243,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER14",SENTINEL\town center l2,"","","",MEDIUM,REGISTERED,2017-01-12-175659,"",2017-08-22-141239,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\NIEGLOS",SENTINEL\nieglos,"","","",MEDIUM,REGISTERED,2017-01-25-141718,"",2017-08-22-141221,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COSTELLO",SENTINEL\sabour,"","","",MEDIUM,REGISTERED,2017-01-12-175525,"",2017-08-22-141217,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\printsrv2",hall,"","","",MEDIUM,REGISTERED,2017-01-18-204521,"",2017-08-22-141136,"",173.251.20.37,WINDOWS,"default","",Server 2003 x86 SP: 2,1.0.6.161,""
"SENTINEL\tapitnova",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2017-01-18-211036,"",2017-08-22-140836,"",173.251.20.37,WINDOWS,"default","",Server 2008 x86 SP: 2,1.0.6.161,""
"SENTINEL\BOXTONE2",SENTINEL\bona,"","","",MEDIUM,REGISTERED,2017-01-19-210012,"",2017-08-22-140709,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\MTNSHADOWCA2",SENTINEL\mtn shadows ca m,"","","",MEDIUM,REGISTERED,2017-01-12-175426,"",2017-08-22-140518,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHESWYCK16",SENTINEL\CheswyckMUC,"","","",MEDIUM,REGISTERED,2017-01-12-173859,"",2017-08-22-140039,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EASTCHASE3",SENTINEL\east chase a,"","","",MEDIUM,REGISTERED,2017-01-12-174231,"",2017-08-22-140012,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARTONVINE13",SENTINEL\barton vineyard l,"","","",MEDIUM,REGISTERED,2017-01-12-173059,"",2017-08-22-135947,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE1",SENTINEL\anteloperidge m,"","","",MEDIUM,REGISTERED,2017-01-12-172628,"",2017-08-22-135851,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE14",SENTINEL\anteloperidge l,"","","",MEDIUM,REGISTERED,2017-01-12-172627,"",2017-08-22-135721,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOOTHILLS3",SENTINEL\foothillsa,"","","",MEDIUM,REGISTERED,2017-01-12-174245,"",2017-08-22-135026,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"estrellaimac.sentinelcorp.com",admins-imac-2.sentinelcorp.com,"","","",MEDIUM,REGISTERED,2017-05-18-143519,"",2017-08-22-134551,172.17.8.31,173.251.20.37,MAC,"New_Sensors","",MAC OS X 10.12.4,1.2.2.11,""
"SENTINEL\KIRBY50",SENTINEL\thekirbys,"","","",MEDIUM,REGISTERED,2017-01-12-175358,"",2017-08-22-134415,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SONTERRA3",SENTINEL\sonterra at pv a,"","","",MEDIUM,REGISTERED,2017-01-12-175708,"",2017-08-22-134131,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\APTEMP2",JENKINS\Administrator,"","","",MEDIUM,REGISTERED,2017-02-01-165727,"",2017-08-22-133351,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DURHAM",SENTINEL\durham,"","","",MEDIUM,REGISTERED,2017-01-12-174103,"",2017-08-22-133114,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TOWNCENTER3",SENTINEL\town center a,"","","",MEDIUM,REGISTERED,2017-01-12-180522,"",2017-08-22-132857,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BES12svr2",SENTINEL\bes12admin,"","","",MEDIUM,REGISTERED,2017-01-20-140607,"",2017-08-22-130407,172.16.0.146,173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\VALENCIA1",SENTINEL\hillsofvalencia,"","","",MEDIUM,REGISTERED,2017-01-12-175739,"",2017-08-22-125701,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WILLOWSPRINGS1",SENTINEL\willow springs m,"","","",MEDIUM,REGISTERED,2017-01-12-175728,"",2017-08-22-125620,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUINNCROSSING3",SENTINEL\quinna,"","","",MEDIUM,REGISTERED,2017-01-12-175715,"",2017-08-22-125054,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HORENSTEIN",SENTINEL\horenstein,"","","",MEDIUM,REGISTERED,2017-06-21-164655,"",2017-08-22-124649,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FOXVALLEY1",SENTINEL\covey m,"","","",MEDIUM,REGISTERED,2017-01-12-174207,"",2017-08-22-124548,10.12.9.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MONTERRA3",SENTINEL\monterraa,"","","",MEDIUM,REGISTERED,2017-01-12-175423,"",2017-08-22-123932,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARTONVINE14",SENTINEL\barton vineyard l2,"","","",MEDIUM,REGISTERED,2017-01-12-173057,"",2017-08-22-123614,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\update1",SENTINEL\smolds,"","","",MEDIUM,REGISTERED,2017-01-18-210724,"",2017-08-22-121959,"",173.251.20.37,WINDOWS,"default","",Server 2012 x64,1.0.6.161,""
"SENTINEL\TUSCANYRIDGE2",SENTINEL\tuscany ridge a,"","","",MEDIUM,REGISTERED,2017-01-12-175728,"",2017-08-22-121606,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PRESERVE3",SENTINEL\preserveblueravine a,"","","",MEDIUM,REGISTERED,2017-01-13-170652,"",2017-08-22-120004,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BONAV (S-1-5-21-753412686-597961653-1159422225-19913)",Unassigned,"","","",MEDIUM,REGISTERED,2017-03-13-124358,"",2017-08-22-113111,"",173.251.20.37,WINDOWS,"default","",Windows 7 x86 SP: 1,1.0.6.161,""
"SENTINEL\BES3",SENTINEL\olds,"","","",MEDIUM,REGISTERED,2017-01-19-205525,"",2017-08-22-112216,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARROWHEAD1",SENTINEL\arrowhead m,"","","",MEDIUM,REGISTERED,2017-01-12-173057,"",2017-08-22-110817,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PARAGON13",SENTINEL\paragonl2,"","","",MEDIUM,REGISTERED,2017-01-12-175331,"",2017-08-22-110726,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STEINN",SENTINEL\steinn,"","","",MEDIUM,REGISTERED,2017-01-19-191852,"",2017-08-22-095343,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BDS1",SENTINEL\nimdals,"","","",MEDIUM,REGISTERED,2017-01-19-210414,"",2017-08-22-093536,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\MAPPOINT_PC1",SENTINEL\mappoint,"","","",MEDIUM,REGISTERED,2017-01-12-180003,"",2017-08-22-075905,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"Granahan_T460",GRANAHAN_T460\user,"","","",MEDIUM,REGISTERED,2016-11-02-183743,"",2017-08-22-010615,192.168.0.83,107.77.205.20,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"MaleszewskiSurf4",user,"","","",MEDIUM,REGISTERED,2017-07-24-200819,"",2017-08-22-004133,192.168.1.27,108.5.107.205,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"FRANGOS-SURF4",user,"","","",MEDIUM,REGISTERED,2017-07-31-190239,"",2017-08-21-233019,192.168.0.17,24.193.160.176,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\PRESERVE1",SENTINEL\preserveblueravine m,"","","",MEDIUM,REGISTERED,2017-01-13-162635,"",2017-08-21-232744,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HRITSKO",SENTINEL\williamsh,"","","",MEDIUM,REGISTERED,2017-01-12-180352,"",2017-08-21-202831,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"JOANEN-SURF4",user,"","","",MEDIUM,REGISTERED,2017-07-12-210138,"",2017-08-21-130348,192.168.4.198,50.74.185.3,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"Granahan_3040",GRANAHAN_3040\Administrator,"","","",MEDIUM,REGISTERED,2016-11-03-144630,"",2017-08-20-155236,10.0.0.92,174.61.229.168,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALENCIA2",SENTINEL\hillsofvalenciaa,"","","",MEDIUM,REGISTERED,2017-01-12-180600,"",2017-08-20-012103,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STEINJ",SENTINEL\stein,"","","",MEDIUM,REGISTERED,2016-12-22-193655,"",2017-08-19-151709,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ORTAC",SENTINEL\ortac,"","","",MEDIUM,REGISTERED,2017-05-09-141928,"",2017-08-19-150211,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WITTHUHN",SENTINEL\witthuhn,"","","",MEDIUM,REGISTERED,2017-01-13-175503,"",2017-08-19-145225,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ESTRADA",SENTINEL\payrolltemp,"","","",MEDIUM,REGISTERED,2017-01-12-175142,"",2017-08-19-145209,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SHARMA",SENTINEL\sharma,"","","",MEDIUM,REGISTERED,2017-01-12-175527,"",2017-08-18-221508,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARRY",SENTINEL\barry,"","","",MEDIUM,REGISTERED,2016-12-05-200218,"",2017-08-18-193415,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\IT-CONF-DESK-PC",IT-CONF-DESK-PC\Administrator,"","","",MEDIUM,REGISTERED,2017-07-05-164506,"",2017-08-18-183902,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TIETJEN",SENTINEL\tietjen,"","","",MEDIUM,REGISTERED,2017-04-18-164037,"",2017-08-18-181325,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SIMON",SENTINEL\simon,"","","",MEDIUM,REGISTERED,2017-06-06-152443,"",2017-08-18-180338,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"CorominaSurf4",Administrator,"","","",MEDIUM,REGISTERED,2017-07-26-124354,"",2017-08-18-174627,10.0.0.49,73.197.223.109,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\BARREDO",SENTINEL\barredo,"","","",MEDIUM,REGISTERED,2016-11-16-172105,"",2017-08-18-174341,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"HERNANDEZ-SURF4",user,"","","",MEDIUM,REGISTERED,2017-07-13-202248,"",2017-08-17-190837,192.168.1.203,96.225.102.168,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\IT-CONF-TV-PC2",IT-CONF-TV-PC2\Administrator,"","","",MEDIUM,REGISTERED,2017-07-06-181614,"",2017-08-17-124051,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAUNSS",SENTINEL\haunss,"","","",MEDIUM,REGISTERED,2017-05-08-145155,"",2017-08-17-103455,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\IT-STORAGE-RM3",IT-STORAGE-RM3\Administrator,"","","",MEDIUM,REGISTERED,2017-08-16-151940,"",2017-08-17-103415,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIESOW",SENTINEL\grell,"","","",MEDIUM,REGISTERED,2017-03-09-165104,"",2017-08-17-090415,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SMITHM",SENTINEL\smithm,"","","",MEDIUM,REGISTERED,2016-12-13-155944,"",2017-08-12-235150,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"DESKTOP-OKPT4E2",user,"","","",MEDIUM,REGISTERED,2017-07-28-165357,"",2017-08-11-184703,192.168.1.9,173.63.184.222,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"DESKTOP-SVDUOMA",user,"","","",MEDIUM,REGISTERED,2017-07-17-133545,"",2017-08-11-162645,192.168.5.220,50.74.185.3,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"MaloySurf4",Administrator,"","","",MEDIUM,REGISTERED,2017-07-27-134739,"",2017-08-10-235317,192.168.0.6,69.203.150.247,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"R97E8ZG",R97E8ZG\Administrator,"","","",MEDIUM,REGISTERED,2017-04-03-210520,"",2017-08-10-181002,192.168.5.108,50.74.185.3,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
